Year,State,Contingent PDRM District,Type of Crime,Number of Crime
2021,Johor,Seri Alam,Rape,29
2021,Johor,Seri Alam,Robbery,79
2021,Kedah,Baling,Causing injury,17
2021,Kedah,Baling,Murder,0
2021,Kedah,Baling,Rape,8
2021,Kedah,Baling,Robbery,18
2021,Kedah,Bandar Bharu,Causing injury,0
2021,Kedah,Bandar Bharu,Murder,0
2021,Kedah,Bandar Bharu,Rape,3
2021,Kedah,Bandar Bharu,Robbery,1
2021,Kedah,Kota Setar,Causing injury,66
2021,Kedah,Kota Setar,Murder,3
2021,Kedah,Kota Setar,Rape,36
2021,Kedah,Kota Setar,Robbery,70
2021,Kedah,Kuala Muda,Causing injury,71
2021,Kedah,Kuala Muda,Murder,5
2021,Kedah,Kuala Muda,Rape,31
2021,Kedah,Kuala Muda,Robbery,91
2021,Kedah,Kubang Pasu,Causing injury,18
2021,Kedah,Kubang Pasu,Murder,1
2021,Kedah,Kubang Pasu,Rape,14
2021,Kedah,Kubang Pasu,Robbery,13
2021,Kedah,Kulim,Causing injury,51
2021,Kedah,Kulim,Murder,1
2021,Kedah,Kulim,Rape,15
2021,Kedah,Kulim,Robbery,77
2021,Kedah,Langkawi,Causing injury,17
2021,Kedah,Langkawi,Murder,0
2021,Kedah,Langkawi,Rape,21
2021,Kedah,Langkawi,Robbery,8
2021,Kedah,Padang Terap,Causing injury,13
2021,Kedah,Padang Terap,Murder,1
2021,Kedah,Padang Terap,Rape,3
2021,Kedah,Padang Terap,Robbery,6
2021,Kedah,Pendang,Causing injury,17
2021,Kedah,Pendang,Murder,0
2021,Kedah,Pendang,Rape,4
2021,Kedah,Pendang,Robbery,14
2021,Kedah,Sik,Causing injury,2
2021,Kedah,Sik,Murder,0
2021,Kedah,Sik,Rape,6
2021,Kedah,Sik,Robbery,2
2021,Kedah,Yan,Causing injury,2
2021,Kedah,Yan,Murder,0
2021,Kedah,Yan,Rape,7
2021,Kedah,Yan,Robbery,1
2021,Kelantan,Bachok,Causing injury,35
2021,Kelantan,Bachok,Murder,0
2021,Kelantan,Bachok,Rape,14
2021,Kelantan,Bachok,Robbery,10
2021,Kelantan,Gua Musang,Causing injury,16
2021,Kelantan,Gua Musang,Murder,1
2021,Kelantan,Gua Musang,Rape,8
2021,Kelantan,Gua Musang,Robbery,4
2021,Kelantan,Jeli,Causing injury,3
2021,Kelantan,Jeli,Murder,1
2021,Kelantan,Jeli,Rape,4
2021,Kelantan,Jeli,Robbery,1
2021,Kelantan,Kota Bharu,Causing injury,34
2021,Kelantan,Kota Bharu,Murder,2
2021,Kelantan,Kota Bharu,Rape,28
2021,Kelantan,Kota Bharu,Robbery,42
2021,Kelantan,Kuala Krai,Causing injury,9
2021,Kelantan,Kuala Krai,Murder,0
2021,Kelantan,Kuala Krai,Rape,8
2021,Kelantan,Kuala Krai,Robbery,0
2021,Kelantan,Machang,Causing injury,13
2021,Kelantan,Machang,Murder,1
2021,Kelantan,Machang,Rape,2
2021,Kelantan,Machang,Robbery,4
2021,Kelantan,Pasir Mas,Causing injury,37
2021,Kelantan,Pasir Mas,Murder,1
2021,Kelantan,Pasir Mas,Rape,13
2021,Kelantan,Pasir Mas,Robbery,15
2021,Kelantan,Pasir Puteh,Causing injury,28
2021,Kelantan,Pasir Puteh,Murder,2
2021,Kelantan,Pasir Puteh,Rape,12
2021,Kelantan,Pasir Puteh,Robbery,10
2021,Kelantan,Tanah Merah,Causing injury,12
2021,Kelantan,Tanah Merah,Murder,0
2021,Kelantan,Tanah Merah,Rape,10
2021,Kelantan,Tanah Merah,Robbery,15
2021,Kelantan,Tumpat,Causing injury,14
2021,Kelantan,Tumpat,Murder,0
2021,Kelantan,Tumpat,Rape,8
2021,Kelantan,Tumpat,Robbery,9
2021,Melaka,Alor Gajah,Causing injury,41
2021,Melaka,Alor Gajah,Murder,0
2021,Melaka,Alor Gajah,Rape,10
2021,Melaka,Alor Gajah,Robbery,17
2021,Melaka,Jasin,Causing injury,26
2021,Melaka,Jasin,Murder,1
2021,Melaka,Jasin,Rape,7
2021,Melaka,Jasin,Robbery,9
2021,Melaka,Melaka Tengah,Causing injury,103
2021,Melaka,Melaka Tengah,Murder,3
2021,Melaka,Melaka Tengah,Rape,24
2021,Melaka,Melaka Tengah,Robbery,70
2021,Negeri Sembilan,Jelebu,Causing injury,3
2021,Negeri Sembilan,Jelebu,Murder,0
2021,Negeri Sembilan,Jelebu,Rape,5
2021,Negeri Sembilan,Jelebu,Robbery,3
2021,Negeri Sembilan,Jempol,Causing injury,38
2021,Negeri Sembilan,Jempol,Murder,2
2021,Negeri Sembilan,Jempol,Rape,7
2021,Negeri Sembilan,Jempol,Robbery,11
2021,Negeri Sembilan,Kuala Pilah,Causing injury,8
2021,Negeri Sembilan,Kuala Pilah,Murder,0
2021,Negeri Sembilan,Kuala Pilah,Rape,6
2021,Negeri Sembilan,Kuala Pilah,Robbery,0
2021,Negeri Sembilan,Nilai,Causing injury,36
2021,Negeri Sembilan,Nilai,Murder,0
2021,Negeri Sembilan,Nilai,Rape,9
2021,Negeri Sembilan,Nilai,Robbery,44
2021,Negeri Sembilan,Port Dickson,Causing injury,19
2021,Negeri Sembilan,Port Dickson,Murder,2
2021,Negeri Sembilan,Port Dickson,Rape,4
2021,Negeri Sembilan,Port Dickson,Robbery,20
2021,Negeri Sembilan,Rembau,Causing injury,6
2021,Negeri Sembilan,Rembau,Murder,0
2021,Negeri Sembilan,Rembau,Rape,0
2021,Negeri Sembilan,Rembau,Robbery,5
2021,Negeri Sembilan,Seremban,Causing injury,99
2021,Negeri Sembilan,Seremban,Murder,5
2021,Negeri Sembilan,Seremban,Rape,20
2021,Negeri Sembilan,Seremban,Robbery,58
2021,Negeri Sembilan,Tampin,Causing injury,12
2021,Negeri Sembilan,Tampin,Murder,2
2021,Negeri Sembilan,Tampin,Rape,3
2021,Negeri Sembilan,Tampin,Robbery,7
2021,Pahang,Bentong,Causing injury,12
2021,Pahang,Bentong,Murder,2
2021,Pahang,Bentong,Rape,8
2021,Pahang,Bentong,Robbery,12
2021,Pahang,Bera,Causing injury,15
2021,Pahang,Bera,Murder,0
2021,Pahang,Bera,Rape,6
2021,Pahang,Bera,Robbery,4
2021,Pahang,Cameron Highland,Causing injury,15
2021,Pahang,Cameron Highland,Murder,1
2021,Pahang,Cameron Highland,Rape,3
2021,Pahang,Cameron Highland,Robbery,2
2021,Pahang,Jerantut,Causing injury,9
2021,Pahang,Jerantut,Murder,1
2021,Pahang,Jerantut,Rape,7
2021,Pahang,Jerantut,Robbery,1
2021,Pahang,Kuala Lipis,Causing injury,10
2021,Pahang,Kuala Lipis,Murder,1
2021,Pahang,Kuala Lipis,Rape,2
2021,Pahang,Kuala Lipis,Robbery,2
2021,Pahang,Kuantan,Causing injury,62
2021,Pahang,Kuantan,Murder,3
2021,Pahang,Kuantan,Rape,36
2021,Pahang,Kuantan,Robbery,38
2021,Pahang,Maran,Causing injury,8
2021,Pahang,Maran,Murder,1
2021,Pahang,Maran,Rape,12
2021,Pahang,Maran,Robbery,7
2021,Pahang,Pekan,Causing injury,16
2021,Pahang,Pekan,Murder,0
2021,Pahang,Pekan,Rape,10
2021,Pahang,Pekan,Robbery,7
2021,Pahang,Raub,Causing injury,14
2021,Pahang,Raub,Murder,0
2021,Pahang,Raub,Rape,1
2021,Pahang,Raub,Robbery,1
2021,Pahang,Rompin,Causing injury,17
2021,Pahang,Rompin,Murder,1
2021,Pahang,Rompin,Rape,13
2021,Pahang,Rompin,Robbery,4
2021,Pahang,Temerloh,Causing injury,26
2021,Pahang,Temerloh,Murder,1
2021,Pahang,Temerloh,Rape,15
2021,Pahang,Temerloh,Robbery,7
2021,Perak,Batu Gajah,Causing injury,5
2021,Perak,Batu Gajah,Murder,1
2021,Perak,Batu Gajah,Rape,1
2021,Perak,Batu Gajah,Robbery,4
2021,Perak,Gerik,Causing injury,7
2021,Perak,Gerik,Murder,1
2021,Perak,Gerik,Rape,5
2021,Perak,Gerik,Robbery,1
2021,Perak,Hilir Perak,Causing injury,43
2021,Perak,Hilir Perak,Murder,2
2021,Perak,Hilir Perak,Rape,12
2021,Perak,Hilir Perak,Robbery,24
2021,Perak,Ipoh,Causing injury,130
2021,Perak,Ipoh,Murder,10
2021,Perak,Ipoh,Rape,19
2021,Perak,Ipoh,Robbery,135
2021,Perak,Kampar,Causing injury,8
2021,Perak,Kampar,Murder,2
2021,Perak,Kampar,Rape,2
2021,Perak,Kampar,Robbery,9
2021,Perak,Kerian,Causing injury,18
2021,Perak,Kerian,Murder,2
2021,Perak,Kerian,Rape,8
2021,Perak,Kerian,Robbery,20
2021,Perak,Kuala Kangsar,Causing injury,15
2021,Perak,Kuala Kangsar,Murder,1
2021,Perak,Kuala Kangsar,Rape,7
2021,Perak,Kuala Kangsar,Robbery,5
2021,Perak,Manjung,Causing injury,32
2021,Perak,Manjung,Murder,2
2021,Perak,Manjung,Rape,10
2021,Perak,Manjung,Robbery,17
2021,Perak,Pengkalan Hulu,Causing injury,0
2021,Perak,Pengkalan Hulu,Murder,0
2021,Perak,Pengkalan Hulu,Rape,1
2021,Perak,Pengkalan Hulu,Robbery,0
2021,Perak,Perak Tengah,Causing injury,6
2021,Perak,Perak Tengah,Murder,2
2021,Perak,Perak Tengah,Rape,8
2021,Perak,Perak Tengah,Robbery,7
2021,Perak,Selama,Causing injury,3
2021,Perak,Selama,Murder,1
2021,Perak,Selama,Rape,2
2021,Perak,Selama,Robbery,4
2021,Perak,Sungai Siput,Causing injury,12
2021,Perak,Sungai Siput,Murder,0
2021,Perak,Sungai Siput,Rape,3
2021,Perak,Sungai Siput,Robbery,3
2021,Perak,Taiping,Causing injury,36
2021,Perak,Taiping,Murder,2
2021,Perak,Taiping,Rape,12
2021,Perak,Taiping,Robbery,46
2021,Perak,Tanjong Malim,Causing injury,7
2021,Perak,Tanjong Malim,Murder,0
2021,Perak,Tanjong Malim,Rape,2
2021,Perak,Tanjong Malim,Robbery,2
2021,Perak,Tapah,Causing injury,13
2021,Perak,Tapah,Murder,1
2021,Perak,Tapah,Rape,4
2021,Perak,Tapah,Robbery,12
2021,Perlis,Arau,Causing injury,12
2021,Perlis,Arau,Murder,0
2021,Perlis,Arau,Rape,10
2021,Perlis,Arau,Robbery,3
2021,Perlis,Kangar,Causing injury,20
2021,Perlis,Kangar,Murder,2
2021,Perlis,Kangar,Rape,13
2021,Perlis,Kangar,Robbery,7
2021,Perlis,Padang Besar,Causing injury,6
2021,Perlis,Padang Besar,Murder,0
2021,Perlis,Padang Besar,Rape,5
2021,Perlis,Padang Besar,Robbery,2
2021,Pulau Pinang,Barat Daya,Causing injury,33
2021,Pulau Pinang,Barat Daya,Murder,1
2021,Pulau Pinang,Barat Daya,Rape,17
2021,Pulau Pinang,Barat Daya,Robbery,28
2021,Pulau Pinang,Seberang Perai Selatan,Causing injury,37
2021,Pulau Pinang,Seberang Perai Selatan,Murder,3
2021,Pulau Pinang,Seberang Perai Selatan,Rape,12
2021,Pulau Pinang,Seberang Perai Selatan,Robbery,34
2021,Pulau Pinang,Seberang Perai Tengah,Causing injury,103
2021,Pulau Pinang,Seberang Perai Tengah,Murder,4
2021,Pulau Pinang,Seberang Perai Tengah,Rape,23
2021,Pulau Pinang,Seberang Perai Tengah,Robbery,158
2021,Pulau Pinang,Seberang Perai Utara,Causing injury,65
2021,Pulau Pinang,Seberang Perai Utara,Murder,1
2021,Pulau Pinang,Seberang Perai Utara,Rape,20
2021,Pulau Pinang,Seberang Perai Utara,Robbery,70
2021,Pulau Pinang,Timur Laut,Causing injury,141
2021,Pulau Pinang,Timur Laut,Murder,4
2021,Pulau Pinang,Timur Laut,Rape,16
2021,Pulau Pinang,Timur Laut,Robbery,161
2021,Sabah,Beaufort,Causing injury,1
2021,Sabah,Beaufort,Murder,0
2021,Sabah,Beaufort,Rape,7
2021,Sabah,Beaufort,Robbery,0
2021,Sabah,Beluran,Causing injury,5
2021,Sabah,Beluran,Murder,2
2021,Sabah,Beluran,Rape,6
2021,Sabah,Beluran,Robbery,2
2021,Sabah,Keningau,Causing injury,7
2021,Sabah,Keningau,Murder,1
2021,Sabah,Keningau,Rape,8
2021,Sabah,Keningau,Robbery,3
2021,Sabah,Kota Belud,Causing injury,9
2021,Sabah,Kota Belud,Murder,0
2021,Sabah,Kota Belud,Rape,6
2021,Sabah,Kota Belud,Robbery,2
2021,Sabah,Kota Kinabalu,Causing injury,41
2021,Sabah,Kota Kinabalu,Murder,1
2021,Sabah,Kota Kinabalu,Rape,15
2021,Sabah,Kota Kinabalu,Robbery,33
2021,Sabah,Kota Kinabatangan,Causing injury,7
2021,Sabah,Kota Kinabatangan,Murder,1
2021,Sabah,Kota Kinabatangan,Rape,4
2021,Sabah,Kota Kinabatangan,Robbery,0
2021,Sabah,Kota Marudu,Causing injury,4
2021,Sabah,Kota Marudu,Murder,0
2021,Sabah,Kota Marudu,Rape,5
2021,Sabah,Kota Marudu,Robbery,0
2021,Sabah,Kudat,Causing injury,4
2021,Sabah,Kudat,Murder,0
2021,Sabah,Kudat,Rape,6
2021,Sabah,Kudat,Robbery,0
2021,Sabah,Kunak,Causing injury,0
2021,Sabah,Kunak,Murder,1
2021,Sabah,Kunak,Rape,1
2021,Sabah,Kunak,Robbery,3
2021,Sabah,Lahad Datu,Causing injury,7
2021,Sabah,Lahad Datu,Murder,2
2021,Sabah,Lahad Datu,Rape,11
2021,Sabah,Lahad Datu,Robbery,4
2021,Sabah,Papar,Causing injury,12
2021,Sabah,Papar,Murder,0
2021,Sabah,Papar,Rape,8
2021,Sabah,Papar,Robbery,5
2021,Sabah,Penampang,Causing injury,8
2021,Sabah,Penampang,Murder,1
2021,Sabah,Penampang,Rape,15
2021,Sabah,Penampang,Robbery,4
2021,Sabah,Ranau,Causing injury,5
2021,Sabah,Ranau,Murder,1
2021,Sabah,Ranau,Rape,0
2021,Sabah,Ranau,Robbery,4
2021,Sabah,Sandakan,Causing injury,18
2021,Sabah,Sandakan,Murder,1
2021,Sabah,Sandakan,Rape,13
2021,Sabah,Sandakan,Robbery,19
2021,Sabah,Semporna,Causing injury,13
2021,Sabah,Semporna,Murder,2
2021,Sabah,Semporna,Rape,8
2021,Sabah,Semporna,Robbery,11
2021,Sabah,Sipitang,Causing injury,1
2021,Sabah,Sipitang,Murder,0
2021,Sabah,Sipitang,Rape,1
2021,Sabah,Sipitang,Robbery,0
2021,Sabah,Tawau,Causing injury,10
2021,Sabah,Tawau,Murder,2
2021,Sabah,Tawau,Rape,9
2021,Sabah,Tawau,Robbery,17
2021,Sabah,Tenom,Causing injury,4
2021,Sabah,Tenom,Murder,0
2021,Sabah,Tenom,Rape,2
2021,Sabah,Tenom,Robbery,0
2021,Sabah,Tuaran,Causing injury,1
2021,Sabah,Tuaran,Murder,0
2021,Sabah,Tuaran,Rape,6
2021,Sabah,Tuaran,Robbery,1
2021,Sarawak,Bau,Causing injury,4
2021,Sarawak,Bau,Murder,0
2021,Sarawak,Bau,Rape,2
2021,Sarawak,Bau,Robbery,0
2021,Sarawak,Belaga,Causing injury,4
2021,Sarawak,Belaga,Murder,0
2021,Sarawak,Belaga,Rape,3
2021,Sarawak,Belaga,Robbery,0
2021,Sarawak,Betong,Causing injury,3
2021,Sarawak,Betong,Murder,2
2021,Sarawak,Betong,Rape,5
2021,Sarawak,Betong,Robbery,1
2021,Sarawak,Bintulu,Causing injury,21
2021,Sarawak,Bintulu,Murder,3
2021,Sarawak,Bintulu,Rape,3
2021,Sarawak,Bintulu,Robbery,4
2021,Sarawak,Dalat,Causing injury,1
2021,Sarawak,Dalat,Murder,0
2021,Sarawak,Dalat,Rape,3
2021,Sarawak,Dalat,Robbery,0
2021,Sarawak,Julau,Causing injury,2
2021,Sarawak,Julau,Murder,0
2021,Sarawak,Julau,Rape,1
2021,Sarawak,Julau,Robbery,0
2021,Sarawak,Kanowit,Causing injury,1
2021,Sarawak,Kanowit,Murder,0
2021,Sarawak,Kanowit,Rape,0
2021,Sarawak,Kanowit,Robbery,0
2021,Sarawak,Kapit,Causing injury,2
2021,Sarawak,Kapit,Murder,1
2021,Sarawak,Kapit,Rape,0
2021,Sarawak,Kapit,Robbery,1
2021,Sarawak,Kota Samarahan,Causing injury,23
2021,Sarawak,Kota Samarahan,Murder,2
2021,Sarawak,Kota Samarahan,Rape,9
2021,Sarawak,Kota Samarahan,Robbery,4
2021,Sarawak,Kuching,Causing injury,54
2021,Sarawak,Kuching,Murder,2
2021,Sarawak,Kuching,Rape,10
2021,Sarawak,Kuching,Robbery,53
2021,Sarawak,Lawas,Causing injury,1
2021,Sarawak,Lawas,Murder,1
2021,Sarawak,Lawas,Rape,0
2021,Sarawak,Lawas,Robbery,0
2021,Sarawak,Limbang,Causing injury,3
2021,Sarawak,Limbang,Murder,0
2021,Sarawak,Limbang,Rape,2
2021,Sarawak,Limbang,Robbery,0
2021,Sarawak,Lubok Antu,Causing injury,4
2021,Sarawak,Lubok Antu,Murder,1
2021,Sarawak,Lubok Antu,Rape,2
2021,Sarawak,Lubok Antu,Robbery,0
2021,Sarawak,Lundu,Causing injury,10
2021,Sarawak,Lundu,Murder,1
2021,Sarawak,Lundu,Rape,1
2021,Sarawak,Lundu,Robbery,0
2021,Sarawak,Marudi,Causing injury,6
2021,Sarawak,Marudi,Murder,2
2021,Sarawak,Marudi,Rape,5
2021,Sarawak,Marudi,Robbery,0
2021,Sarawak,Matu Daro,Causing injury,0
2021,Sarawak,Matu Daro,Murder,0
2021,Sarawak,Matu Daro,Rape,1
2021,Sarawak,Matu Daro,Robbery,1
2021,Sarawak,Meradong,Causing injury,2
2021,Sarawak,Meradong,Murder,0
2021,Sarawak,Meradong,Rape,0
2021,Sarawak,Meradong,Robbery,1
2021,Sarawak,Miri,Causing injury,54
2021,Sarawak,Miri,Murder,2
2021,Sarawak,Miri,Rape,21
2021,Sarawak,Miri,Robbery,11
2021,Sarawak,Mukah,Causing injury,7
2021,Sarawak,Mukah,Murder,1
2021,Sarawak,Mukah,Rape,6
2021,Sarawak,Mukah,Robbery,0
2021,Sarawak,Padawan,Causing injury,43
2021,Sarawak,Padawan,Murder,2
2021,Sarawak,Padawan,Rape,19
2021,Sarawak,Padawan,Robbery,36
2021,Sarawak,Saratok,Causing injury,6
2021,Sarawak,Saratok,Murder,0
2021,Sarawak,Saratok,Rape,2
2021,Sarawak,Saratok,Robbery,0
2021,Sarawak,Sarikei,Causing injury,4
2021,Sarawak,Sarikei,Murder,1
2021,Sarawak,Sarikei,Rape,2
2021,Sarawak,Sarikei,Robbery,2
2021,Sarawak,Serian,Causing injury,9
2021,Sarawak,Serian,Murder,0
2021,Sarawak,Serian,Rape,7
2021,Sarawak,Serian,Robbery,8
2021,Sarawak,Sibu,Causing injury,24
2021,Sarawak,Sibu,Murder,2
2021,Sarawak,Sibu,Rape,6
2021,Sarawak,Sibu,Robbery,24
2021,Sarawak,Simunjan,Causing injury,1
2021,Sarawak,Simunjan,Murder,1
2021,Sarawak,Simunjan,Rape,2
2021,Sarawak,Simunjan,Robbery,0
2021,Sarawak,Song,Causing injury,0
2021,Sarawak,Song,Murder,0
2021,Sarawak,Song,Rape,3
2021,Sarawak,Song,Robbery,0
2021,Sarawak,Sri Aman,Causing injury,5
2021,Sarawak,Sri Aman,Murder,1
2021,Sarawak,Sri Aman,Rape,7
2021,Sarawak,Sri Aman,Robbery,2
2021,Sarawak,Tatau,Causing injury,2
2021,Sarawak,Tatau,Murder,0
2021,Sarawak,Tatau,Rape,2
2021,Sarawak,Tatau,Robbery,0
2021,Selangor,Ampang Jaya,Causing injury,70
2021,Selangor,Ampang Jaya,Murder,3
2021,Selangor,Ampang Jaya,Rape,18
2021,Selangor,Ampang Jaya,Robbery,170
2021,Selangor,Gombak,Causing injury,99
2021,Selangor,Gombak,Murder,7
2021,Selangor,Gombak,Rape,26
2021,Selangor,Gombak,Robbery,319
2021,Selangor,Hulu Selangor,Causing injury,35
2021,Selangor,Hulu Selangor,Murder,2
2021,Selangor,Hulu Selangor,Rape,31
2021,Selangor,Hulu Selangor,Robbery,81
2021,Selangor,Kajang,Causing injury,126
2021,Selangor,Kajang,Murder,13
2021,Selangor,Kajang,Rape,46
2021,Selangor,Kajang,Robbery,368
2021,Selangor,Klang Selatan,Causing injury,98
2021,Selangor,Klang Selatan,Murder,9
2021,Selangor,Klang Selatan,Rape,22
2021,Selangor,Klang Selatan,Robbery,336
2021,Selangor,Klang Utara,Causing injury,89
2021,Selangor,Klang Utara,Murder,5
2021,Selangor,Klang Utara,Rape,20
2021,Selangor,Klang Utara,Robbery,168
2021,Selangor,Kuala Langat,Causing injury,55
2021,Selangor,Kuala Langat,Murder,7
2021,Selangor,Kuala Langat,Rape,14
2021,Selangor,Kuala Langat,Robbery,89
2021,Selangor,Kuala Selangor,Causing injury,47
2021,Selangor,Kuala Selangor,Murder,4
2021,Selangor,Kuala Selangor,Rape,14
2021,Selangor,Kuala Selangor,Robbery,51
2021,Selangor,Petaling Jaya,Causing injury,130
2021,Selangor,Petaling Jaya,Murder,7
2021,Selangor,Petaling Jaya,Rape,38
2021,Selangor,Petaling Jaya,Robbery,209
2021,Selangor,Sabak Bernam,Causing injury,16
2021,Selangor,Sabak Bernam,Murder,0
2021,Selangor,Sabak Bernam,Rape,12
2021,Selangor,Sabak Bernam,Robbery,7
2021,Selangor,Sepang,Causing injury,42
2021,Selangor,Sepang,Murder,3
2021,Selangor,Sepang,Rape,22
2021,Selangor,Sepang,Robbery,57
2021,Selangor,Serdang,Causing injury,44
2021,Selangor,Serdang,Murder,2
2021,Selangor,Serdang,Rape,15
2021,Selangor,Serdang,Robbery,210
2021,Selangor,Sg. Buloh,Causing injury,33
2021,Selangor,Sg. Buloh,Murder,5
2021,Selangor,Sg. Buloh,Rape,13
2021,Selangor,Sg. Buloh,Robbery,68
2021,Selangor,Shah Alam,Causing injury,47
2021,Selangor,Shah Alam,Murder,10
2021,Selangor,Shah Alam,Rape,17
2021,Selangor,Shah Alam,Robbery,151
2021,Selangor,Subang Jaya,Causing injury,56
2021,Selangor,Subang Jaya,Murder,3
2021,Selangor,Subang Jaya,Rape,12
2021,Selangor,Subang Jaya,Robbery,134
2021,Terengganu,Besut,Causing injury,27
2021,Terengganu,Besut,Murder,0
2021,Terengganu,Besut,Rape,11
2021,Terengganu,Besut,Robbery,10
2021,Terengganu,Dungun,Causing injury,5
2021,Terengganu,Dungun,Murder,0
2021,Terengganu,Dungun,Rape,12
2021,Terengganu,Dungun,Robbery,1
2021,Terengganu,Hulu Terengganu,Causing injury,12
2021,Terengganu,Hulu Terengganu,Murder,0
2021,Terengganu,Hulu Terengganu,Rape,2
2021,Terengganu,Hulu Terengganu,Robbery,3
2021,Terengganu,Kemaman,Causing injury,14
2021,Terengganu,Kemaman,Murder,0
2021,Terengganu,Kemaman,Rape,10
2021,Terengganu,Kemaman,Robbery,6
2021,Terengganu,Kuala Terengganu,Causing injury,35
2021,Terengganu,Kuala Terengganu,Murder,2
2021,Terengganu,Kuala Terengganu,Rape,18
2021,Terengganu,Kuala Terengganu,Robbery,23
2021,Terengganu,Marang,Causing injury,6
2021,Terengganu,Marang,Murder,2
2021,Terengganu,Marang,Rape,13
2021,Terengganu,Marang,Robbery,7
2021,Terengganu,Setiu,Causing injury,2
2021,Terengganu,Setiu,Murder,0
2021,Terengganu,Setiu,Rape,2
2021,Terengganu,Setiu,Robbery,1
2021,W.P. Kuala Lumpur,Brickfields,Causing injury,52
2021,W.P. Kuala Lumpur,Brickfields,Murder,3
2021,W.P. Kuala Lumpur,Brickfields,Rape,11
2021,W.P. Kuala Lumpur,Brickfields,Robbery,172
2021,W.P. Kuala Lumpur,Cheras,Causing injury,54
2021,W.P. Kuala Lumpur,Cheras,Murder,0
2021,W.P. Kuala Lumpur,Cheras,Rape,18
2021,W.P. Kuala Lumpur,Cheras,Robbery,180
2021,W.P. Kuala Lumpur,Dang Wangi,Causing injury,76
2021,W.P. Kuala Lumpur,Dang Wangi,Murder,3
2021,W.P. Kuala Lumpur,Dang Wangi,Rape,10
2021,W.P. Kuala Lumpur,Dang Wangi,Robbery,288
2021,W.P. Kuala Lumpur,Sentul,Causing injury,113
2021,W.P. Kuala Lumpur,Sentul,Murder,3
2021,W.P. Kuala Lumpur,Sentul,Rape,19
2021,W.P. Kuala Lumpur,Sentul,Robbery,248
2021,W.P. Kuala Lumpur,Wangsa Maju,Causing injury,48
2021,W.P. Kuala Lumpur,Wangsa Maju,Murder,2
2021,W.P. Kuala Lumpur,Wangsa Maju,Rape,18
2021,W.P. Kuala Lumpur,Wangsa Maju,Robbery,132
2021,W.P. Labuan,W.P. Labuan,Causing injury,5
2021,W.P. Labuan,W.P. Labuan,Murder,0
2021,W.P. Labuan,W.P. Labuan,Rape,9
2021,W.P. Labuan,W.P. Labuan,Robbery,3
2021,W.P. Putrajaya,W.P. Putrajaya,Causing injury,1
2021,W.P. Putrajaya,W.P. Putrajaya,Murder,0
2021,W.P. Putrajaya,W.P. Putrajaya,Rape,6
2021,W.P. Putrajaya,W.P. Putrajaya,Robbery,1
